index,product_name,is_dietary_supplement,is_cosmetic,is_medical_device,is_prescription_drug,is_medicine
26348,Маска тканинна для обличчя (Mask fabric for face),False,False,True,False,False
26349,РУКАВИЧКИ ЛАТЕКСНІ ОГЛЯДОВІ НЕСТЕРИЛЬНІ (LATEX EXAMINATION GLOVES NON-STERILE),False,False,True,False,False
26350,РУКАВИЧКИ ОГЛЯДОВІ ЛАТЕКСНІ НЕСТЕРИЛЬНІ (GLOVES EXAMINATION LATEX NONSTERILE),False,False,True,False,False
26351,РУКАВИЧКИ ОГЛЯДОВІ НЕСТЕРИЛЬНІ ЛАТЕКСНІ З ПУДРОЮ (GLOVES EXAMINATION NON-STERILE LATEX POWDERED),False,False,True,False,False
26352,СФ РУКАВИЧКИ ОГЛЯДОВІ ЛАТЕКСНІ НЕСТЕРИЛЬНІ НЕОПУДРЕНІ (SF LATEX EXAMINATION GLOVES NON-STERILE POWDER FREE),False,False,True,False,False
26353,СФ РУКАВИЧКИ ОГЛЯДОВІ ЛАТЕКСНІ НЕСТЕРИЛЬНІ ОПУДРЕНІ (SF LATEX EXAMINATION GLOVES NON-STERILE POWDER),False,False,True,False,False
26354,"РУКАВИЧКИ ОГЛЯДОВІ ЛАТЕКСНІ НЕСТЕРИЛЬНІ НЕПРИПУДРЕНІ ""ВІОЛА LIGHT"" (LATEX LATEX GLOVES NON-STERILE NON-FUNCTIONAL ""VIOLA LIGHT"")",False,False,True,False,False
26355,"Рукавички тм ""BigQ"" медичні нестерильні латексні оглядові неопудрені (Gloves tm ""BigQ"" medical non-sterile latex examination powderfree)",False,False,True,False,False
26356,"Рукавички тм ""BigQ"" медичні нестерильні латексні оглядові опудрені (Gloves tm ""BigQ"" medical non-sterile latex examination powdered)",False,False,True,False,False
26357,"НАПІЙ СУХИЙ ШВИДКОРОЗЧИННИЙ ""ЧАЙ З ЛІСОВИХ ЯГІД"" НIРР (DRY INSTANT DRINK ""TEA WITH BERRY"" HIPP)",False,False,False,False,True
26358,Вата медична гігроскопічна гігієнічна тм TIDY нестерильна (Medical hygienic absorbent cotton tm TIDY non-sterile),False,True,True,False,False
26359,Вата медична гігроскопічна гігієнічна нестерильна тм BigQ (Cotton wool medical absorbent hygienic non-sterile tm BigQ),False,True,True,False,False
26360,Вата медична гігроскопічна гігієнічна тм Angelmed нестерильна (Medical hygienic absorbent cotton tm Angelmed non-sterile),False,True,True,False,False
26361,Вата медична гігроскопічна гігієнічна Teta ® (Medical non-sterile cotton wool Teta ® ),False,True,True,False,False
26362,Біотин (Biotin),False,False,False,False,True
26363,Біотин (Biotin),False,False,False,False,True
26364,БІОТИН 300 мкг (BIOTIN 300 mcg),False,False,False,False,True
26365,Біотин (Biotin),False,False,False,False,True
26366,Біотин (Biotin),False,False,False,False,True
26367,Біотин 800 мкг (Biotin 800 mcg),False,False,False,False,True
26368,БІОТІН 5000 MCG (Biotin 5000 mcg),False,False,False,False,True
26369,Біотин Apnas Natural (Biotin Apnas Natural),False,False,False,False,True
26370,Біотин (Biotin),False,False,False,False,True
26371,Біотин 10000 мкг (Biotin 10000 mcg),False,False,False,False,True
26372,Біотин 1000 мкг (Biotin 1000 mcg),False,False,False,False,True
26373,Біотин 5000 мкг (Biotin 5000 mcg),False,False,False,False,True
26374,ТЕСТ-СИСТЕМА ДЛЯ ВИЗНАЧЕННЯ ВАГІТНОСТІ BB-TEST (TEST SYSTEM FOR DETERMINING PREGNANCY BB-TEST),False,False,False,False,True
26375,ТЕСТ-СМУЖКА ДЛЯ ВИЗНАЧЕННЯ ВАГІТНОСТІ ПО СЕЧІ CLEVER GIRL ® LUXE (TEST-STREAP URINE PREGNANCY TEST CLEVER GIRL ® LUXE),False,False,False,False,True
26376,ТЕСТ-СМУЖКА ДЛЯ ВИЗНАЧЕННЯ ВАГІТНОСТІ ПО СЕЧІ FAMILY (TEST-STRIP URINE PREGNANCY TEST FAMILY),False,False,False,False,True
26377,ТЕСТ-СМУЖКА ДЛЯ ВИЗНАЧЕННЯ ВАГІТНОСТІ (TEST STRIP FOR PREGNANCY),False,False,False,False,True
26378,ТЕСТ ДЛЯ ВИЗНАЧЕННЯ ВАГІТНОСТІ (PREGNANCY TEST),False,False,False,False,True
26379,Тест для визначення вагітності MamaTest (MamaTest pregnancy test),False,False,False,False,True
26380,Тест для визначення вагітності Mamacheck (Mamacheck pregnancy test),False,False,False,False,True
26381,ДЮКРЕЙ АНАФАЗ + КОНДИЦІОНЕР (DUKRAY ANAPHASE + AIR CONDITIONING),False,False,False,False,True
26382,"КОНДИЦІОНЕР ДЛЯ ЗАХИСТУ КОЛЬОРУ серії ""COLOR DEFENSE"" тм ""SENDO"" (CONDITIONER FOR COLOR PROTECTION series ""COLOR DEFENSE"" tm ""SENDO"")",False,False,False,False,True
26383,"КОНДИЦІОНЕР ВІДНОВЛЮЮЧИЙ ДЛЯ ПОШКОДЖЕНОГО ВОЛОССЯ серії ""ULTRA REPAIR"" тм ""SENDO"" (RESTORING CONDITIONER FOR DAMAGED HAIR series ""ULTRA REPAIR"" tm ""SENDO"")",False,False,False,False,True
26384,"КОНДИЦІОНЕР ДЛЯ ПРИБОРКАННЯ ЗАВИТКІВ серії ""FRIZZ CONTROL"" тм ""SENDO"" (CONDITIONER FOR TAMING SCROLLS series ""FRIZZ CONTROL"" tm ""SENDO"")",False,False,False,False,True
26385,"КОНДИЦІОНЕР НЕЗМИВАЄМИЙ ДЛЯ ЩОДЕННОГО ДОГЛЯДУ серії ""GENTLE USE"" тм ""SENDO"" (NON-FLUSHING CONDITIONER FOR DAILY CARE series ""GENTLE USE"" tm ""SENDO"")",False,False,False,False,True
26386,"КОНДИЦІОНЕР ЖИВИЛЬНИЙ ДЛЯ СУХОГО ВОЛОССЯ серії ""HYDRATION"" тм ""SENDO"" (NOURISHING CONDITIONER FOR DRY HAIR series ""HYDRATION"" tm ""SENDO"")",False,False,False,False,True
26387,"КОНДИЦІОНЕР ДЛЯ ВОЛОССЯ ""XPEL"" (HAIR CONDITIONER ""XPEL"")",False,False,False,False,True
26388,"КОНДИЦІОНЕР ДЛЯ ВОЛОССЯ ""ЯКА"" (HAIR CONDITIONER ""YAKA"")",False,False,False,False,True
26389,"КОНДИЦІОНЕР ДЛЯ ВОЛОССЯ З ЧАЙНИМ ДЕРЕВОМ серії ""TEA TREE PURIFYING"" (HAIR CONDITIONER series ""TEA TREE PURIFYING"")",False,False,False,False,True
26390,"КОНДИЦІОНЕР ДЛЯ ОБСЯГУ ВОЛОССЯ тм ""RENE FURTERER"" лінія VOLUMEA (CONDITIONER FOR HAIR VOLUME тм ""RENE FURTERER"" line VOLUMEA)",False,False,False,False,True
26391,"КОНДИЦІОНЕР ДЛЯ ВОЛОССЯ З ОЛІЄЮ ТРОЯНДИ ""ROSE OIL"" тм ""GOSH"" (HAIR CONDITIONER WITH ROSE OIL ""ROSE OIL"" tm ""GOSH"")",False,False,False,False,True
26392,"Кондиціонер для волосся ""Valmona (Валмона)"" (Hair conditioner ""Valmona"")",False,False,False,False,True
26393,Лейкопластир Люкспласт (Plaster Luxplast),False,False,False,False,True
26394,ЛЕЙКОПЛАСТИР ЛЮКСПЛАСТ МЕДИЧНИЙ СТАНДАРТНИЙ (LUXPLAST ADHESIVE TAPE STANDART),False,False,False,False,True
26395,ЛЕЙКОПЛАСТИР ЛЮКСПЛАСТ МЕДИЧНИЙ НА ПОЛІМЕРНІЙ ОСНОВІ (LUXPLAST ADHESIVE TAPE STANDART UNIVERSAL POLYMER),False,False,False,False,True
26396,ЛЕЙКОПЛАСТИР ЛЮКСПЛАСТ МЕДИЧНИЙ З НЕТКАНОГО МАТЕРІАЛУ (LUXPLAST ADHESIVE TAPE STANDART NON WOVEN),False,False,False,False,True
26397,ЛЕЙКОПЛАСТИР ЛЮКСПЛАСТ МЕДИЧНИЙ ОЧНИЙ ДИТЯЧИЙ З НЕТКАНОГО МАТЕРІАЛУ (LUXPLAST ADHESIVE TAPE FOR EYES KID NON),False,False,False,False,True
26398,ЛЕЙКОПЛАСТИР ЛЮКСПЛАСТ МЕДИЧНИЙ КРОВОСПИННИЙ НА ПОЛІМЕРНІЙ ОСНОВІ (LUXPLAST ADHESIVE TAPE STOP BLOOD POLIMER),False,False,False,False,True
26399,ЛЕЙКОПЛАСТИР ЛЮКСПЛАСТ МЕДИЧНИЙ ПРОЗОРИЙ НА ПОЛІУРЕТАНОВІЙ ОСНОВІ (LUXPLAST ADHESIVE TAPE TRANSPARE POLIURETAN),False,False,False,False,True
26400,"ЛЕЙКОПЛАСТИР ЛЮКСПЛАСТ МЕДИЧНИЙ НА ПОЛІМЕРНІЙ ОСНОВІ, ПОВІТРОПРОНИКНИЙ, ВОЛОГОСТІЙКИЙ (LUXPLAST ADHESIVE TAPE POLIMER)",False,False,False,False,True
26401,"ФІТОЧАЙ №37 ""ЦМИНУ ПІЩАНОГО КВІТКИ"" (FITOTEA №37 ""HELICHRYSUM ARENARIUM"")",False,False,False,False,True
26402,Сироватка для обличчя (Face serum),False,False,False,False,True
26403,"СИРОВАТКА ДЛЯ ОБЛИЧЧЯ ""ЗВОЛОЖЕННЯ І ВІДНОВЛЕННЯ"" ""MARIE FRESH COSMETICS"" (HYDRATION AND RESTORATION FACIAL SERUM ""MARIE FRESH COSMETICS"")",False,False,False,False,True
26404,"СИРОВАТКА ДЛЯ ОБЛИЧЧЯ З ГІАЛУРОНОВОЮ КИСЛОТОЮ ТМ ""BIELENDA"" (FACE SERUM WITH HYALURONIC ACID TM ""BIELENDA"")",False,False,False,False,True
26405,"СИРОВАТКА ДЛЯ ОБЛИЧЧЯ ""EQUILIBRA PERLABELLA"" (FACE SERUM ""EQUILIBRA PERLABELLA"")",False,False,False,False,True
26406,"СИРОВАТКА ДЛЯ ОБЛИЧЧЯ ""ЯКА"" (FACIAL SERUM ""YAKA"")",False,False,False,False,True
26407,Сироватка ультразволожуюча тм Elfa Pharm серії Hyaluron5 MED (Serum ultramoisturizing tm Elfa Pharm series Hyaluron5 MED),False,False,False,False,True
26408,"Сироватка для обличчя ""Adelline"" (Face serum ""Adelline"")",False,False,False,False,True
26409,Сироватка для обличчя для проблемної шкіри (Face serum for problem skin),False,False,False,False,True
26410,"Сироватка для обличчя ""Naobay Detox"" (Serum for face ""Naobay Detox"")",False,False,False,False,True
26411,"Сироватка для обличчя ""Feel Free"" з вітаміном C і з гіалуроновою кислотою (Face Serum ""Feel Free"" with Vitamin C and with hyaluronic acid)",False,False,False,False,True
26412,"Сироватка для обличчя ""Feel Free"" (Face serum ""Feel Free"")",False,False,False,False,True
26413,"Сироватка для обличчя ""Feel Free"" з екстрактом троянди (Face serum ""Feel Free"" with rose extract)",False,False,False,False,True
26414,"Сироватка для обличчя ""Feel Free"" з екстрактом канабісу (Face serum ""Feel Free"" with cannabis extract)",False,False,False,False,True
26415,КРЕМОВИЙ ГЕЛЬ ДЛЯ ЩОДЕННОГО ДОГЛЯДУ ЗА ШКІРОЮ ТІЛА В ДУШІ PHARMACERIS E-EMOTOPIC (CREAM GEL DAILY SKIN CARE BODY IN SOUL PHARMACERIS E-EMOTOPIC),False,True,False,False,False
26416,Олія мигдалева (Almond oil),False,False,False,False,True
26417,ДЮКРЕЙ КЕРАКНІЛ ЛОСЬЙОН (DUKREY KERAKNYL LOTION),False,True,False,False,False
26418,"ОЛІЯ РОСЛИННА НАТУРАЛЬНА ""МИГДАЛЕВА"" тм Dr.LuKa (NATURAL VEGETABLE OIL ""ALMOND"" tm Dr. LuKa)",False,False,False,False,True
26419,МИНДАЛЬНА ОРГАНІЧНА ОЛІЯ (ALMOND ORGANIC OIL),False,False,False,False,True
26420,РИБ'ЯЧИЙ ЖИР ДЛЯ ДІТЕЙ У КАПСУЛАХ (FISH FAT FOR CHILDREN ET CAPSULES),False,False,False,False,True
26421,РИБ'ЯЧИЙ ЖИР ДЛЯ ДІТЕЙ (FISH OIL FOR CHILDREN),False,False,False,False,True
26422,РИБ'ЯЧИЙ ЖИР З АНЧОУСІВ ДЛЯ ДІТЕЙ 300 мг (FISH OIL FROM ANCHOVY FOR KIDS 300 mg),False,False,False,False,True
26423,РИБ'ЯЧИЙ ЖИР ОКЕАНІЧНИЙ ДЛЯ ДІТЕЙ 300 мг (OCEANIC FISH OIL FOR KIDS 300 mg),False,False,False,False,True
26424,РИБ'ЯЧИЙ ЖИР З ПЕЧІНКИ ТРІСКИ ДЛЯ ДІТЕЙ У КАПСУЛАХ (FISH OIL FROM LIVER CODES FOR CHILDREN IN CAPSULES),False,False,False,False,True
26425,"РИБ'ЯЧИЙ ЖИР З ТУНЦЯ ДЛЯ ДІТЕЙ ""РОЗУМНИК"" З 10-ти РОКІВ (FISH OIL FROM TUNA FOR CHILDREN ""ROZUMNIK"" FROM 10 YEARS)",False,False,False,False,True
26426,"РИБ'ЯЧИЙ ЖИР З ТУНЦЯ ДЛЯ ДІТЕЙ ""РОЗУМНИЙ МАЛЮК"" З 4-х РОКІВ (FISH OIL FROM TUNA FOR CHILDREN ""ROZUMNYI MALUK"" FROM 4 YEARS)",False,False,False,False,True
26427,РИБ'ЯЧИЙ ЖИР ДИТЯЧИЙ (CHILDREN'S FAT),False,False,False,False,True
26428,"РИБ'ЯЧИЙ ЖИР З ПЕЧІНКИ ТРІСКИ ДЛЯ ДІТЕЙ У КАПСУЛАХ ""TABULA VITA"" (FISH FAT FROM COD LIVER FOR CHILDREN IN TABULA VITA CAPSULES)",False,False,False,False,True
26429,РИБ'ЯЧИЙ ЖИР ДЛЯ ДІТЕЙ AN NATUREL (FISH OIL FOR CHILDREN AN NATUREL),False,False,False,False,True
26430,МАСЛО ДЛЯ НОРМАЛЬНОЇ ТА СУХОЇ ШКІРИ ОБЛИЧЧЯ (FACE OIL FOR NORMAL AND DRY SKIN),False,False,False,False,True
26431,ОЛІЯ ПРОТИ РОЗШИРЕНИХ СУДИН НА ОБЛИЧЧІ (ANTIVARICOSE FACE OIL),False,False,False,False,True
26432,ОЛІЯ КОСМЕТИЧНА ДЛЯ ЧУТЛИВОЇ ШКІРИ ОБЛИЧЧЯ (COSMETIC FACE OIL FOR SENSITIVE SKIN),False,True,False,False,False
26433,МИГДАЛЬНА ДЕЛІКАТНА ОЛІЯ ДЛЯ ОБЛИЧЧЯ (ALMOND SOOTHING FACIAL OIL),False,False,False,False,True
26434,"ГЕЛЬ ДЛЯ ІНТИМНОЇ ГІГІЄНИ серії ""O'RONI"" ДЛЯ ЧОЛОВІКІВ (Gel for intimate hygiene series ""O'RONI"" FOR MEN)",False,False,False,False,True
26435,ГЕЛЬ ДЛЯ ІНТИМНОЇ ГІГІЄНИ АНТИБАКТЕРІАЛЬНИЙ (GEL FOR THE INTIMATE HYGIENE ANTIBACTERIAL),False,False,False,False,True
26436,ГЕЛЬ ДЛЯ ІНТИМНОЇ ГІГІЄНИ ДЛЯ ЩОДЕННОГО ВИКОРИСТАННЯ (GEL FOR THE INTIMATE HYGIENE FOR DAILY USE),False,False,False,False,True
26437,"ГЕЛЬ ДЛЯ ІНТИМНОЇ ГІГІЄНИ З МАСЛОМ ПЛОДІВ БЕРГАМОТУ ""O'RONI"" (GEL FOR INTIMATE HYGIENE WITH OIL OF BERGAMOT FRUIT OIL ""O'RONI"")",False,False,False,False,True
26438,"ГЕЛЬ ДЛЯ ІНТИМНОЇ ГІГІЄНИ З ВИТЯЖКОЮ ЗЕЛЕНОГО ЧАЮ І ІЛАНГ-ІЛАНГУ ""O'RONI"" (GEL FOR INTIMATE HYGIENE WITH EXTRACTION OF GREEN TEA AND YLANG YLANG ""O'RONI"")",False,False,False,False,True
26439,ГЕЛЬ ДЛЯ ІНТИМНОЇ ГІГІЄНИ ЕКО ХІМАЛАЙА (GEL FOR INTIMATE HYGIENE ECO HIMALAYA),False,False,False,False,True
26440,"ГЕЛЬ ДЛЯ ІНТИМНОЇ ГІГІЄНИ ""DR.NICE"" (GEL FOR INTIMATE HYGIENE ""DR.NICE"")",False,False,False,False,True
26441,"Гель для інтимної гігієни ""Corine de Farme"" (Gel for intimate hygiene ""Corine de Farme"")",False,False,False,False,True
26442,"Гель для інтимної гігієни ""Pharma Bio Laboratory"" (Gel for intimate hygiene ""Pharma Bio Laboratory"")",False,False,False,False,True
26443,Гель для інтимної гігієни (Gel for intimate hygiene),False,False,False,False,True
26444,"МОЛОЧКО ДЛЯ ТІЛА тм ""ЯКА"" (BODY MILK TM ""YAKA"")",False,False,False,False,True
26445,МОЛОЧКО ОБЛІПИХОВЕ ЖИВИЛЬНЕ ДЛЯ ТІЛА (Body lotion),False,False,False,False,True
26446,Піроксикам Софарма (Piroxicam Sopharma),False,False,False,False,True
26447,ОЛІЯ ЕФІРНА ЛАВАНДОВА (ESSENTIAL OIL OF LAVENDER),False,False,False,False,True
26448,Олія лаванди (LAVANDA OIL),False,False,False,False,True
26449,МАСКА ЗАХИСНА SAFE+MASK ® STANDART ПРОЦЕДУРНА З ВУШНИМИ ПЕТЛЯМИ (SAFE + MASK ® STANDART PROTECTIVE MASK WITH EAR HINGES),False,False,True,False,False
26450,МАСКА ЗАХИСНА (MASK PROTECTIVE),False,False,True,False,False
26451,МАСКА ЗАХИСТНА ЛИЦЬОВА 3-Х ШАРОВА НЕСТЕРИЛЬНА (MASK PROTECTIVE FACIAL 3-LAYER UNSTERILE),False,False,True,False,False
26452,МАСКА ЗАХИСТНА З НЕТКАНИХ ПОЛІПРОПІЛЕНОВИХ МАТЕРІАЛІВ ДЛЯ ОДНОРАЗОВОГО ВИКОРИСТАННЯ (PROTECTIVE MASK OF NON-WOVEN POLYPROPYLENE MATERIAL FOR DISPOSAL USE),False,False,True,False,False
26453,Маска захисна Herbal Protect тришарова стерильна біорозкоадна з ефірною олією (Mask protective Herbal Protect three-layer biodegradable with etheric oil),False,False,True,False,False
26454,Маска захисна Herbal Fresh тришарова стерильна біорозкоадна з ефірною олією (Mask protective Herbal Fresh three-layer biodegradable with etheric oil),False,False,True,False,False
26455,Маска захисна Black Carbon тришарова стерильна біорозкладна з вугільним фільтром (Mask protective Black Carbon three-layer biodegradable with carbon filter),False,False,True,False,False
26456,"Маска захисна ""Abifarm — Abi Mask"" (Mask protective ""Abifarm — Abi Mask"")",False,False,True,False,False
26457,МАСКА ЗАХИСНА (PROTECTIVE MASK),False,False,True,False,False
26458,Маска медична захисна Partner PRO (Medical protective mask Partner PRO),False,False,True,False,False
26459,МАСКА ДЛЯ ОБЛИЧЧЯ JUNGNANI ТКАНИННА МУЦИН РАВЛИКА (JUNGNANI FACE MASK FABRIC SNAIL MUCIN),False,False,True,False,False
26460,МАСКА ДЛЯ ОБЛИЧЧЯ JUNGNANI ТКАНИННА ВІТАМІН C (JUNGNANI FACE MASK TISSUE VITAMIN C),False,False,True,False,False
26461,МАСКА ДЛЯ ОБЛИЧЧЯ JUNGNANI ТКАНИННА ЦЕРАМІДИ (JUNGNANI FACE MASK TISSUE CERAMIDES),False,False,True,False,False
26462,МАСКА ДЛЯ ОБЛИЧЧЯ JUNGNANI ТКАНИННА ЦИНКОВА СІЛЬ (JUNGNANI FACE MASK FABRIC ZINC SALT),False,False,True,False,False
26463,МАСКА ДЛЯ ОБЛИЧЧЯ JUNGNANI ТКАНИННА АЛОЕ (JUNGNANI FACE MASK FABRIC ALOE),False,False,True,False,False
26464,МАСКА ДЛЯ ОБЛИЧЧЯ JUNGNANI ТКАНИННА ТРІЛАГЕН (JUNGNANI FACE MASK TISSUE TRILAGEN),False,False,True,False,False
26465,МАСКА ДЛЯ ОБЛИЧЧЯ JUNGNANI ТКАНИННА КОЛАГЕН (JUNGNANI FACE MASK FABRIC COLLAGEN),False,False,True,False,False
26466,МАСКА ДЛЯ ОБЛИЧЧЯ JUNGNANI ТКАНИННА ЧАЙНОГО ДЕРЕВА (JUNGNANI FACE MASK FABRIC TEA TREE),False,False,True,False,False
26467,МАСКА ДЛЯ ОБЛИЧЧЯ JUNGNANI ТКАНИННА ПЕРЛИНА (JUNGNANI FACE MASK FABRIC PEARL),False,False,True,False,False
